facility_id,report_timestamp,report_hour,total_rack_units,occupied_rack_units,server_utilization_pct,rack_type,cooling_temp_celsius,cooling_efficiency_pue,active_servers,failed_servers,maintenance_servers,network_throughput_gbps,network_utilization_pct,report_source
DAL-01,2026-05-07T13:00:00,13,1036,779,74.28,storage_dense,23.8,1.58,493,2,4,72.52,74.75,DCIM_EXPORT
DAL-01,2026-05-07T14:00:00,14,1459,726,67.28,standard_1U,21.4,1.328,507,0,2,65.7,67.44,DCIM_EXPORT
DAL-01,2026-05-07T15:00:00,15,1736,1217,69.08,storage_dense,22.1,1.203,577,3,9,91.57,77.27,DCIM_EXPORT
DAL-01,2026-05-07T16:00:00,16,1938,1162,71.69,blade,23.5,1.754,415,1,0,92.49,77.19,DCIM_EXPORT
DAL-01,2026-05-07T17:00:00,17,905,1011,69.53,blade,19.9,1.375,642,2,6,18.0,47.25,DCIM_EXPORT
DAL-01,2026-05-07T18:00:00,18,1898,1031,68.23,blade,19.7,1.6,327,3,9,24.85,76.53,DCIM_EXPORT
DAL-01,2026-05-07T19:00:00,19,1369,491,54.9,gpu_compute,23.4,1.704,590,2,0,83.83,49.0,DCIM_EXPORT
DAL-01,2026-05-07T20:00:00,20,1765,1019,59.57,gpu_compute,26.1,1.793,235,3,1,76.61,75.36,DCIM_EXPORT
DAL-01,2026-05-07T21:00:00,21,1036,553,43.35,gpu_compute,24.3,1.427,276,3,0,26.24,47.15,DCIM_EXPORT
DAL-01,2026-05-07T22:00:00,22,1165,761,57.22,standard_1U,23.2,1.686,545,3,9,28.55,43.25,DCIM_EXPORT
DAL-01,2026-05-07T23:00:00,23,1502,556,48.38,networking,19.2,1.268,722,3,9,29.26,40.25,DCIM_EXPORT
DAL-02,2026-05-07T00:00:00,0,1095,879,50.37,blade,20.2,1.574,724,0,1,14.84,70.07,DCIM_EXPORT
DAL-02,2026-05-07T01:00:00,1,1044,687,40.47,storage_dense,20.1,1.378,445,0,4,47.68,60.52,DCIM_EXPORT
DAL-02,2026-05-07T02:00:00,2,1936,414,43.18,networking,26.4,1.407,483,5,10,86.81,82.46,DCIM_EXPORT
DAL-02,2026-05-07T03:00:00,3,988,549,47.78,blade,19.1,1.461,205,0,9,40.93,69.3,DCIM_EXPORT
DAL-02,2026-05-07T04:00:00,4,1681,754,53.25,standard_1U,22.2,1.66,509,5,6,50.23,62.94,DCIM_EXPORT
DAL-02,2026-05-07T05:00:00,5,1860,650,53.88,gpu_compute,24.7,1.434,374,4,6,81.3,77.42,DCIM_EXPORT
DAL-02,2026-05-07T06:00:00,6,964,907,55.59,storage_dense,18.1,1.289,721,0,1,99.03,35.67,DCIM_EXPORT
DAL-02,2026-05-07T07:00:00,7,1142,873,43.9,standard_1U,21.4,1.559,283,5,7,63.35,67.43,DCIM_EXPORT
DAL-02,2026-05-07T08:00:00,8,1692,884,44.47,blade,21.4,1.693,525,3,8,98.61,65.64,DCIM_EXPORT
DAL-02,2026-05-07T09:00:00,9,882,1237,76.11,gpu_compute,24.0,1.576,763,2,0,62.79,82.64,DCIM_EXPORT
DAL-02,2026-05-07T10:00:00,10,1297,659,77.13,gpu_compute,26.1,1.469,287,5,7,32.3,55.59,DCIM_EXPORT
DAL-02,2026-05-07T11:00:00,11,1097,950,72.79,blade,22.1,1.2,673,5,5,28.13,48.46,DCIM_EXPORT
DAL-02,2026-05-07T12:00:00,12,1378,705,65.85,gpu_compute,26.1,1.552,350,3,10,77.35,78.67,DCIM_EXPORT
DAL-02,2026-05-07T13:00:00,13,1472,1442,73.11,networking,20.6,1.206,236,5,4,54.88,80.84,DCIM_EXPORT
DAL-02,2026-05-07T14:00:00,14,1189,731,79.3,gpu_compute,26.9,1.472,687,5,9,16.21,75.01,DCIM_EXPORT
DAL-02,2026-05-07T15:00:00,15,1620,918,78.95,blade,25.0,1.547,207,2,8,12.2,82.02,DCIM_EXPORT
DAL-02,2026-05-07T16:00:00,16,1200,1197,70.45,standard_1U,21.3,1.45,289,2,0,12.5,41.5,DCIM_EXPORT
DAL-02,2026-05-07T17:00:00,17,1923,1419,76.95,gpu_compute,21.4,1.552,484,2,3,33.12,72.75,DCIM_EXPORT
DAL-02,2026-05-07T18:00:00,18,1431,672,71.41,blade,21.9,1.493,428,5,1,27.22,79.04,DCIM_EXPORT
DAL-02,2026-05-07T19:00:00,19,1144,836,54.49,blade,25.8,1.269,622,5,1,37.87,83.31,DCIM_EXPORT
DAL-02,2026-05-07T20:00:00,20,913,954,48.86,gpu_compute,18.7,1.6,325,4,10,22.88,60.21,DCIM_EXPORT
DAL-02,2026-05-07T21:00:00,21,1240,913,47.81,gpu_compute,23.2,1.346,738,1,7,37.54,71.75,DCIM_EXPORT
DAL-02,2026-05-07T22:00:00,22,1820,487,54.65,standard_1U,23.0,1.681,663,3,3,68.2,32.62,DCIM_EXPORT
DAL-02,2026-05-07T23:00:00,23,1312,493,55.92,storage_dense,20.9,1.536,674,1,7,26.77,77.33,DCIM_EXPORT
ATL-01,2026-05-07T00:00:00,0,901,852,54.58,gpu_compute,21.1,1.799,353,2,5,70.43,63.79,DCIM_EXPORT
ATL-01,2026-05-07T01:00:00,1,1291,1121,56.53,gpu_compute,21.2,1.509,299,0,10,94.59,71.09,DCIM_EXPORT
ATL-01,2026-05-07T02:00:00,2,1761,649,42.58,standard_1U,19.5,1.275,534,4,7,89.27,52.65,DCIM_EXPORT
ATL-01,2026-05-07T03:00:00,3,1050,1119,55.98,gpu_compute,21.2,1.364,302,2,0,56.62,69.02,DCIM_EXPORT
ATL-01,2026-05-07T04:00:00,4,1235,335,40.24,networking,25.9,1.641,631,2,2,82.41,76.96,DCIM_EXPORT
ATL-01,2026-05-07T05:00:00,5,1313,528,51.3,standard_1U,26.2,1.61,454,0,4,98.13,72.98,DCIM_EXPORT
ATL-01,2026-05-07T06:00:00,6,1064,891,58.07,blade,23.9,1.63,508,3,1,38.09,64.07,DCIM_EXPORT
ATL-01,2026-05-07T07:00:00,7,827,330,40.48,standard_1U,20.9,1.541,634,4,2,69.81,44.01,DCIM_EXPORT
ATL-01,2026-05-07T08:00:00,8,820,680,53.39,networking,26.6,1.647,708,3,6,54.47,51.15,DCIM_EXPORT
ATL-01,2026-05-07T09:00:00,9,898,1290,76.98,networking,25.6,1.76,323,0,1,80.18,41.86,DCIM_EXPORT
ATL-01,2026-05-07T10:00:00,10,1163,1319,76.74,standard_1U,26.1,1.468,696,0,10,66.21,72.74,DCIM_EXPORT
ATL-01,2026-05-07T11:00:00,11,950,1106,74.6,storage_dense,26.6,1.649,676,2,2,34.47,77.72,DCIM_EXPORT
ATL-01,2026-05-07T12:00:00,12,1525,1346,79.55,standard_1U,21.8,1.576,226,0,10,98.86,73.68,DCIM_EXPORT
ATL-01,2026-05-07T13:00:00,13,1520,985,69.97,standard_1U,19.9,1.407,479,4,2,19.52,63.73,DCIM_EXPORT
ATL-01,2026-05-07T14:00:00,14,1695,1204,71.66,storage_dense,24.0,1.402,644,4,3,43.57,76.98,DCIM_EXPORT
ATL-01,2026-05-07T15:00:00,15,1572,735,75.08,networking,25.5,1.785,435,4,9,34.37,38.92,DCIM_EXPORT
ATL-01,2026-05-07T16:00:00,16,1045,698,69.54,networking,27.0,1.491,475,1,8,57.28,38.31,DCIM_EXPORT
ATL-01,2026-05-07T17:00:00,17,1779,866,66.6,storage_dense,25.9,1.643,522,3,10,31.86,60.24,DCIM_EXPORT
ATL-01,2026-05-07T18:00:00,18,1934,796,70.75,gpu_compute,23.6,1.317,511,1,5,86.67,35.32,DCIM_EXPORT
ATL-01,2026-05-07T19:00:00,19,1524,727,40.12,storage_dense,22.3,1.435,667,2,9,71.44,50.9,DCIM_EXPORT
ATL-01,2026-05-07T20:00:00,20,1309,933,54.79,storage_dense,26.6,1.52,715,0,10,33.68,77.64,DCIM_EXPORT
ATL-01,2026-05-07T21:00:00,21,1114,692,56.51,standard_1U,18.8,1.798,679,0,10,67.66,40.34,DCIM_EXPORT
ATL-01,2026-05-07T22:00:00,22,989,587,44.24,networking,20.3,1.708,447,4,1,74.16,68.37,DCIM_EXPORT
ATL-01,2026-05-07T23:00:00,23,1068,717,42.05,blade,19.4,1.596,468,5,0,40.6,82.49,DCIM_EXPORT
CHI-01,2026-05-07T00:00:00,0,1287,876,50.01,standard_1U,26.3,1.674,727,4,10,85.88,59.37,DCIM_EXPORT
CHI-01,2026-05-07T01:00:00,1,1649,519,40.8,gpu_compute,21.2,1.341,689,4,3,39.87,80.38,DCIM_EXPORT
CHI-01,2026-05-07T02:00:00,2,1957,889,55.19,standard_1U,23.5,1.501,538,2,3,51.42,82.02,DCIM_EXPORT
CHI-01,2026-05-07T03:00:00,3,1164,409,44.04,storage_dense,22.4,1.502,492,5,0,86.66,55.25,DCIM_EXPORT
CHI-01,2026-05-07T04:00:00,4,1370,536,57.22,standard_1U,24.6,1.386,236,2,3,39.45,78.19,DCIM_EXPORT
CHI-01,2026-05-07T05:00:00,5,1708,904,59.16,standard_1U,26.7,1.772,424,2,10,78.77,76.57,DCIM_EXPORT
CHI-01,2026-05-07T06:00:00,6,1338,846,56.76,blade,23.1,1.326,419,0,2,11.42,54.07,DCIM_EXPORT
CHI-01,2026-05-07T07:00:00,7,1021,820,55.17,storage_dense,22.0,1.332,713,0,10,70.71,74.95,DCIM_EXPORT
CHI-01,2026-05-07T08:00:00,8,1002,1095,59.9,networking,24.6,1.633,610,5,9,40.36,34.98,DCIM_EXPORT
CHI-01,2026-05-07T09:00:00,9,1305,959,66.78,storage_dense,25.9,1.347,435,3,2,84.16,71.97,DCIM_EXPORT
CHI-01,2026-05-07T10:00:00,10,1091,589,65.38,networking,23.7,1.627,407,4,0,14.59,81.03,DCIM_EXPORT
CHI-01,2026-05-07T11:00:00,11,1863,1265,79.96,standard_1U,25.6,1.683,274,4,0,84.14,62.5,DCIM_EXPORT
CHI-01,2026-05-07T12:00:00,12,893,663,75.54,storage_dense,20.8,1.311,679,4,4,54.44,43.47,DCIM_EXPORT
CHI-01,2026-05-07T13:00:00,13,1769,1001,72.76,networking,25.1,1.299,349,3,6,19.7,75.92,DCIM_EXPORT
CHI-01,2026-05-07T14:00:00,14,1426,819,74.16,gpu_compute,18.7,1.245,392,0,7,17.02,65.57,DCIM_EXPORT
CHI-01,2026-05-07T15:00:00,15,1720,1436,77.06,gpu_compute,25.9,1.369,354,5,3,13.75,75.5,DCIM_EXPORT
CHI-01,2026-05-07T16:00:00,16,1521,1164,79.44,networking,19.7,1.413,336,2,3,72.1,77.7,DCIM_EXPORT
CHI-01,2026-05-07T17:00:00,17,1023,1192,76.18,networking,18.4,1.548,466,4,5,94.12,54.78,DCIM_EXPORT
CHI-01,2026-05-07T18:00:00,18,1286,1135,74.09,networking,22.0,1.664,537,1,1,51.39,33.56,DCIM_EXPORT
CHI-01,2026-05-07T19:00:00,19,1806,409,47.76,networking,26.3,1.552,212,5,1,47.55,48.69,DCIM_EXPORT
CHI-01,2026-05-07T20:00:00,20,1665,719,45.68,blade,20.3,1.573,459,1,10,17.67,36.82,DCIM_EXPORT
CHI-01,2026-05-07T21:00:00,21,1804,909,56.5,gpu_compute,24.5,1.624,750,2,6,47.27,67.44,DCIM_EXPORT
CHI-01,2026-05-07T22:00:00,22,1937,576,56.04,storage_dense,26.7,1.587,367,5,6,84.65,68.12,DCIM_EXPORT
CHI-01,2026-05-07T23:00:00,23,1486,630,52.12,storage_dense,21.7,1.648,217,3,10,72.33,34.59,DCIM_EXPORT
SEA-01,2026-05-07T00:00:00,0,1278,702,55.67,gpu_compute,19.6,1.298,433,5,9,92.16,73.98,DCIM_EXPORT
SEA-01,2026-05-07T01:00:00,1,1284,808,40.6,blade,25.9,1.679,721,1,4,71.17,31.78,DCIM_EXPORT
SEA-01,2026-05-07T02:00:00,2,1407,926,47.96,networking,25.1,1.495,510,4,10,99.94,34.7,DCIM_EXPORT
SEA-01,2026-05-07T03:00:00,3,804,521,58.89,blade,19.7,1.729,396,5,8,68.44,44.36,DCIM_EXPORT
SEA-01,2026-05-07T04:00:00,4,986,608,53.95,gpu_compute,18.8,1.735,394,1,6,91.03,48.36,DCIM_EXPORT
SEA-01,2026-05-07T05:00:00,5,1622,838,56.64,blade,18.9,1.755,704,1,10,29.28,59.78,DCIM_EXPORT
SEA-01,2026-05-07T06:00:00,6,1679,571,56.63,blade,23.4,1.758,670,2,10,76.01,39.56,DCIM_EXPORT
SEA-01,2026-05-07T07:00:00,7,997,636,52.06,gpu_compute,22.9,1.271,282,5,10,53.16,36.3,DCIM_EXPORT
SEA-01,2026-05-07T08:00:00,8,1224,589,43.48,storage_dense,19.5,1.735,597,4,4,68.47,59.38,DCIM_EXPORT
SEA-01,2026-05-07T09:00:00,9,974,1310,77.23,blade,20.8,1.734,296,3,7,88.51,50.11,DCIM_EXPORT
SEA-01,2026-05-07T10:00:00,10,865,1566,78.53,blade,24.8,1.468,312,5,5,71.36,53.78,DCIM_EXPORT
SEA-01,2026-05-07T11:00:00,11,1403,1048,67.68,standard_1U,23.7,1.703,475,1,2,26.04,73.94,DCIM_EXPORT
SEA-01,2026-05-07T12:00:00,12,1947,949,66.43,blade,26.4,1.716,375,5,7,27.27,49.03,DCIM_EXPORT
SEA-01,2026-05-07T13:00:00,13,1029,1294,65.25,standard_1U,26.8,1.466,444,4,3,32.79,38.38,DCIM_EXPORT
SEA-01,2026-05-07T14:00:00,14,1834,601,69.62,blade,18.2,1.75,508,0,5,99.48,62.8,DCIM_EXPORT
SEA-01,2026-05-07T15:00:00,15,865,1192,74.09,gpu_compute,21.3,1.447,388,3,2,40.13,37.14,DCIM_EXPORT
SEA-01,2026-05-07T16:00:00,16,1155,1472,78.0,gpu_compute,18.7,1.388,325,1,6,94.96,35.98,DCIM_EXPORT
SEA-01,2026-05-07T17:00:00,17,840,787,70.55,networking,18.4,1.259,719,2,7,80.2,68.45,DCIM_EXPORT
SEA-01,2026-05-07T18:00:00,18,1785,670,75.13,storage_dense,19.0,1.607,418,0,7,63.74,47.2,DCIM_EXPORT
SEA-01,2026-05-07T19:00:00,19,936,738,44.75,gpu_compute,25.3,1.439,236,0,1,95.09,52.23,DCIM_EXPORT
SEA-01,2026-05-07T20:00:00,20,1268,740,42.64,networking,20.2,1.364,362,2,4,38.25,82.7,DCIM_EXPORT
SEA-01,2026-05-07T21:00:00,21,1691,470,50.99,standard_1U,25.3,1.369,281,5,8,12.74,67.13,DCIM_EXPORT
SEA-01,2026-05-07T22:00:00,22,1948,427,44.16,blade,18.9,1.65,436,5,5,43.89,68.26,DCIM_EXPORT
SEA-01,2026-05-07T23:00:00,23,1848,706,40.94,standard_1U,25.3,1.262,522,2,3,54.82,84.98,DCIM_EXPORT
NYC-01,2026-05-07T00:00:00,0,1476,1019,52.41,gpu_compute,20.2,1.298,358,4,7,60.93,50.5,DCIM_EXPORT
NYC-01,2026-05-07T01:00:00,1,968,811,46.45,gpu_compute,20.1,1.553,287,5,6,19.21,59.17,DCIM_EXPORT
NYC-01,2026-05-07T02:00:00,2,1570,702,44.69,gpu_compute,26.4,1.763,665,0,10,89.94,35.41,DCIM_EXPORT
NYC-01,2026-05-07T03:00:00,3,1086,360,42.22,gpu_compute,25.7,1.508,577,3,10,96.98,64.67,DCIM_EXPORT
NYC-01,2026-05-07T04:00:00,4,1926,506,49.12,storage_dense,21.4,1.799,757,1,5,32.77,43.97,DCIM_EXPORT
NYC-01,2026-05-07T05:00:00,5,837,433,40.16,standard_1U,25.5,1.413,481,0,5,29.17,73.68,DCIM_EXPORT
NYC-01,2026-05-07T06:00:00,6,1012,637,54.67,networking,25.1,1.259,689,3,6,55.03,76.07,DCIM_EXPORT
NYC-01,2026-05-07T07:00:00,7,1008,1018,53.43,gpu_compute,20.6,1.547,732,0,10,77.95,52.79,DCIM_EXPORT
NYC-01,2026-05-07T08:00:00,8,882,596,55.24,blade,25.2,1.735,468,4,7,67.56,73.8,DCIM_EXPORT
NYC-01,2026-05-07T09:00:00,9,1536,1345,74.83,networking,23.5,1.621,212,2,3,35.94,61.04,DCIM_EXPORT
NYC-01,2026-05-07T10:00:00,10,1308,942,74.68,standard_1U,25.1,1.632,644,5,2,70.6,47.35,DCIM_EXPORT
NYC-01,2026-05-07T11:00:00,11,979,775,70.99,blade,21.9,1.649,715,1,3,68.25,47.91,DCIM_EXPORT
NYC-01,2026-05-07T12:00:00,12,967,1312,69.1,standard_1U,23.4,1.451,742,0,6,52.34,45.02,DCIM_EXPORT
NYC-01,2026-05-07T13:00:00,13,1988,1335,67.64,standard_1U,18.8,1.258,327,1,9,19.71,56.32,DCIM_EXPORT
NYC-01,2026-05-07T14:00:00,14,1659,845,74.48,standard_1U,20.5,1.46,352,4,2,90.27,73.51,DCIM_EXPORT
NYC-01,2026-05-07T15:00:00,15,1953,1316,72.96,storage_dense,19.1,1.566,214,1,0,29.07,57.76,DCIM_EXPORT
NYC-01,2026-05-07T16:00:00,16,1025,1146,71.39,networking,23.4,1.705,664,4,8,59.97,66.26,DCIM_EXPORT
NYC-01,2026-05-07T17:00:00,17,1486,1236,78.14,networking,21.6,1.352,346,0,7,61.61,55.47,DCIM_EXPORT
NYC-01,2026-05-07T18:00:00,18,1568,1378,71.92,standard_1U,25.7,1.361,229,1,8,52.02,47.94,DCIM_EXPORT
NYC-01,2026-05-07T19:00:00,19,1346,917,46.93,blade,20.6,1.457,766,4,2,20.08,41.29,DCIM_EXPORT
NYC-01,2026-05-07T20:00:00,20,888,506,43.62,blade,18.1,1.638,606,5,9,34.86,34.85,DCIM_EXPORT
NYC-01,2026-05-07T21:00:00,21,1932,573,44.47,networking,18.9,1.559,507,1,3,93.58,34.62,DCIM_EXPORT
NYC-01,2026-05-07T22:00:00,22,854,1052,59.29,networking,19.8,1.719,640,3,9,30.3,42.85,DCIM_EXPORT
NYC-01,2026-05-07T23:00:00,23,1504,861,46.25,gpu_compute,20.6,1.481,377,0,4,33.94,51.16,DCIM_EXPORT
LAX-01,2026-05-07T00:00:00,0,1361,852,52.13,storage_dense,21.0,1.788,491,2,9,27.45,51.5,DCIM_EXPORT
LAX-01,2026-05-07T01:00:00,1,1847,704,58.92,storage_dense,19.1,1.729,683,2,0,87.21,39.63,DCIM_EXPORT
LAX-01,2026-05-07T02:00:00,2,993,468,57.1,networking,22.5,1.372,700,1,5,13.7,50.97,DCIM_EXPORT
LAX-01,2026-05-07T03:00:00,3,1225,1048,56.6,networking,23.5,1.702,531,4,3,13.03,46.24,DCIM_EXPORT
LAX-01,2026-05-07T04:00:00,4,1014,1087,57.45,standard_1U,22.6,1.734,417,0,8,96.56,46.29,DCIM_EXPORT
LAX-01,2026-05-07T05:00:00,5,1581,867,57.28,gpu_compute,21.1,1.205,427,2,6,16.02,58.89,DCIM_EXPORT
LAX-01,2026-05-07T06:00:00,6,1066,896,49.31,gpu_compute,25.3,1.541,216,5,4,49.58,81.31,DCIM_EXPORT
LAX-01,2026-05-07T07:00:00,7,1447,419,41.38,networking,22.6,1.292,289,1,7,87.79,51.8,DCIM_EXPORT
LAX-01,2026-05-07T08:00:00,8,1397,610,51.82,networking,22.9,1.457,513,0,8,46.99,75.46,DCIM_EXPORT
LAX-01,2026-05-07T09:00:00,9,1906,1320,67.85,standard_1U,18.7,1.271,548,2,6,61.53,40.97,DCIM_EXPORT
LAX-01,2026-05-07T10:00:00,10,1836,1435,76.62,networking,23.1,1.661,443,1,7,93.78,55.8,DCIM_EXPORT
LAX-01,2026-05-07T11:00:00,11,1353,1185,74.48,storage_dense,21.2,1.444,692,2,5,63.55,53.1,DCIM_EXPORT
LAX-01,2026-05-07T12:00:00,12,1335,1410,78.65,gpu_compute,19.7,1.437,731,0,4,57.71,83.86,DCIM_EXPORT
LAX-01,2026-05-07T13:00:00,13,1664,1137,78.41,storage_dense,26.2,1.68,538,1,4,45.26,30.36,DCIM_EXPORT
LAX-01,2026-05-07T14:00:00,14,1850,1107,65.13,blade,24.7,1.209,463,4,9,46.64,31.09,DCIM_EXPORT
LAX-01,2026-05-07T15:00:00,15,942,788,74.57,standard_1U,26.8,1.31,246,5,10,18.51,79.18,DCIM_EXPORT
LAX-01,2026-05-07T16:00:00,16,1693,894,72.1,gpu_compute,20.2,1.484,406,0,10,32.24,68.2,DCIM_EXPORT
LAX-01,2026-05-07T17:00:00,17,1035,1412,74.16,blade,23.3,1.554,734,0,2,74.09,33.79,DCIM_EXPORT
LAX-01,2026-05-07T18:00:00,18,847,675,70.22,blade,26.6,1.76,646,4,9,99.5,80.65,DCIM_EXPORT
LAX-01,2026-05-07T19:00:00,19,927,748,45.25,storage_dense,19.6,1.686,241,2,1,55.27,81.46,DCIM_EXPORT
LAX-01,2026-05-07T20:00:00,20,1165,820,46.42,blade,24.3,1.443,517,2,7,48.35,49.25,DCIM_EXPORT
LAX-01,2026-05-07T21:00:00,21,1999,835,50.19,storage_dense,24.5,1.409,475,3,2,18.47,51.58,DCIM_EXPORT
LAX-01,2026-05-07T22:00:00,22,1358,932,52.94,gpu_compute,19.2,1.363,693,3,7,49.77,67.12,DCIM_EXPORT
LAX-01,2026-05-07T23:00:00,23,1638,791,50.97,standard_1U,20.9,1.262,606,2,3,46.5,43.87,DCIM_EXPORT
MIA-01,2026-05-07T00:00:00,0,951,774,41.92,standard_1U,25.1,1.493,763,1,4,39.78,31.09,DCIM_EXPORT
MIA-01,2026-05-07T01:00:00,1,1320,504,55.97,gpu_compute,18.2,1.609,331,5,4,31.59,32.72,DCIM_EXPORT
MIA-01,2026-05-07T02:00:00,2,1396,399,42.39,storage_dense,20.7,1.21,243,5,8,57.64,58.59,DCIM_EXPORT
MIA-01,2026-05-07T03:00:00,3,1867,687,47.25,gpu_compute,24.5,1.284,713,3,6,42.62,69.69,DCIM_EXPORT
MIA-01,2026-05-07T04:00:00,4,1052,841,59.56,blade,23.0,1.347,395,4,0,33.84,68.26,DCIM_EXPORT
MIA-01,2026-05-07T05:00:00,5,1845,841,46.89,networking,20.7,1.605,628,2,7,16.06,46.52,DCIM_EXPORT
MIA-01,2026-05-07T06:00:00,6,1708,656,54.37,gpu_compute,22.0,1.542,506,3,1,26.08,65.66,DCIM_EXPORT
MIA-01,2026-05-07T07:00:00,7,1640,614,40.69,gpu_compute,24.3,1.581,285,3,9,32.02,56.61,DCIM_EXPORT
MIA-01,2026-05-07T08:00:00,8,1450,811,49.96,networking,26.6,1.79,691,4,5,21.37,30.54,DCIM_EXPORT
MIA-01,2026-05-07T09:00:00,9,1122,1004,72.14,gpu_compute,22.0,1.487,792,0,3,37.46,72.24,DCIM_EXPORT
MIA-01,2026-05-07T10:00:00,10,1521,858,75.25,blade,26.4,1.545,637,3,5,48.47,36.94,DCIM_EXPORT
MIA-01,2026-05-07T11:00:00,11,1831,579,71.34,storage_dense,26.7,1.266,479,1,4,47.89,58.15,DCIM_EXPORT
MIA-01,2026-05-07T12:00:00,12,1751,953,67.91,standard_1U,21.9,1.321,651,5,1,25.66,80.28,DCIM_EXPORT
MIA-01,2026-05-07T13:00:00,13,1544,707,67.35,networking,22.5,1.274,268,3,7,71.02,59.83,DCIM_EXPORT
MIA-01,2026-05-07T14:00:00,14,1343,604,71.27,storage_dense,24.3,1.77,493,2,2,45.28,56.09,DCIM_EXPORT
MIA-01,2026-05-07T15:00:00,15,1697,1104,72.58,standard_1U,18.8,1.724,605,3,3,88.69,73.97,DCIM_EXPORT
MIA-01,2026-05-07T16:00:00,16,1012,741,72.16,storage_dense,24.7,1.633,215,1,2,59.86,46.09,DCIM_EXPORT
MIA-01,2026-05-07T17:00:00,17,1693,1191,75.87,standard_1U,19.2,1.444,376,4,7,67.39,46.16,DCIM_EXPORT
MIA-01,2026-05-07T18:00:00,18,1206,745,72.49,blade,23.5,1.561,470,5,2,92.36,74.08,DCIM_EXPORT
MIA-01,2026-05-07T19:00:00,19,1045,766,50.69,networking,24.7,1.584,424,0,5,15.09,34.85,DCIM_EXPORT
MIA-01,2026-05-07T20:00:00,20,1908,869,47.22,blade,21.9,1.306,766,2,0,23.98,58.24,DCIM_EXPORT
MIA-01,2026-05-07T21:00:00,21,1736,478,53.35,blade,22.7,1.588,434,0,3,81.01,54.36,DCIM_EXPORT
MIA-01,2026-05-07T22:00:00,22,1667,612,47.33,storage_dense,25.8,1.582,664,5,0,14.25,83.99,DCIM_EXPORT
MIA-01,2026-05-07T23:00:00,23,1721,1094,58.23,gpu_compute,18.7,1.255,709,3,7,70.91,48.06,DCIM_EXPORT
DEN-01,2026-05-07T00:00:00,0,862,979,58.85,storage_dense,18.7,1.401,275,5,10,45.9,31.77,DCIM_EXPORT
DEN-01,2026-05-07T01:00:00,1,1375,967,51.36,networking,21.3,1.549,783,0,5,49.11,59.22,DCIM_EXPORT
DEN-01,2026-05-07T02:00:00,2,1165,900,56.9,blade,26.7,1.675,249,3,9,33.21,65.04,DCIM_EXPORT
DEN-01,2026-05-07T03:00:00,3,1468,720,54.37,storage_dense,26.3,1.672,322,5,1,40.76,53.56,DCIM_EXPORT
DEN-01,2026-05-07T04:00:00,4,828,648,57.19,standard_1U,21.4,1.485,454,3,7,62.88,70.53,DCIM_EXPORT
DEN-01,2026-05-07T05:00:00,5,1878,780,41.45,networking,20.2,1.521,495,2,3,76.83,43.98,DCIM_EXPORT
DEN-01,2026-05-07T06:00:00,6,920,598,48.41,gpu_compute,24.0,1.751,353,2,10,94.84,77.81,DCIM_EXPORT
DEN-01,2026-05-07T07:00:00,7,1980,976,54.35,storage_dense,18.4,1.67,581,1,7,72.8,48.28,DCIM_EXPORT
DEN-01,2026-05-07T08:00:00,8,1731,405,40.46,blade,20.8,1.344,261,4,4,31.37,40.66,DCIM_EXPORT
DEN-01,2026-05-07T09:00:00,9,1237,1075,74.77,standard_1U,21.5,1.518,482,4,8,80.37,76.42,DCIM_EXPORT
