facility_id,report_timestamp,report_hour,total_rack_units,occupied_rack_units,server_utilization_pct,rack_type,cooling_temp_celsius,cooling_efficiency_pue,active_servers,failed_servers,maintenance_servers,network_throughput_gbps,network_utilization_pct,report_source
DAL-02,2026-05-08T02:00:00,2,1636,689,45.44,gpu_compute,25.0,1.467,488,0,5,10.92,32.21,DCIM_EXPORT
DAL-02,2026-05-08T03:00:00,3,1232,610,43.62,gpu_compute,25.1,1.607,298,5,9,85.91,31.64,DCIM_EXPORT
DAL-02,2026-05-08T04:00:00,4,1491,440,40.3,networking,18.2,1.205,359,5,1,70.06,82.3,DCIM_EXPORT
DAL-02,2026-05-08T05:00:00,5,938,471,41.89,gpu_compute,19.2,1.341,605,2,6,38.14,75.63,DCIM_EXPORT
DAL-02,2026-05-08T06:00:00,6,918,965,59.39,networking,21.4,1.692,542,3,10,86.98,56.39,DCIM_EXPORT
DAL-02,2026-05-08T07:00:00,7,1634,391,43.35,gpu_compute,24.9,1.397,261,3,0,75.76,57.36,DCIM_EXPORT
DAL-02,2026-05-08T08:00:00,8,1881,787,46.58,networking,23.3,1.215,520,2,5,55.44,33.59,DCIM_EXPORT
DAL-02,2026-05-08T09:00:00,9,1501,788,70.76,blade,23.0,1.695,351,0,3,45.72,77.66,DCIM_EXPORT
DAL-02,2026-05-08T10:00:00,10,802,1367,69.18,storage_dense,21.8,1.243,757,0,9,17.28,48.44,DCIM_EXPORT
DAL-02,2026-05-08T11:00:00,11,1906,1356,68.65,networking,19.4,1.638,235,2,9,18.88,65.33,DCIM_EXPORT
DAL-02,2026-05-08T12:00:00,12,1361,1410,77.86,blade,27.0,1.63,504,0,4,87.65,70.98,DCIM_EXPORT
DAL-02,2026-05-08T13:00:00,13,1241,1008,79.98,blade,20.2,1.47,594,1,5,12.22,41.71,DCIM_EXPORT
DAL-02,2026-05-08T14:00:00,14,1114,1163,67.97,storage_dense,20.8,1.785,611,4,3,28.87,83.18,DCIM_EXPORT
DAL-02,2026-05-08T15:00:00,15,1419,618,72.29,storage_dense,21.2,1.487,452,2,5,41.15,62.81,DCIM_EXPORT
DAL-02,2026-05-08T16:00:00,16,1435,1348,71.87,blade,24.7,1.793,715,0,7,91.74,31.37,DCIM_EXPORT
DAL-02,2026-05-08T17:00:00,17,1127,728,67.16,gpu_compute,18.4,1.642,201,3,4,93.92,32.74,DCIM_EXPORT
DAL-02,2026-05-08T18:00:00,18,1948,1245,66.99,storage_dense,26.6,1.236,222,0,8,25.94,39.94,DCIM_EXPORT
DAL-02,2026-05-08T19:00:00,19,1395,798,48.66,blade,19.6,1.722,595,5,8,40.51,66.7,DCIM_EXPORT
DAL-02,2026-05-08T20:00:00,20,1922,552,42.4,standard_1U,21.0,1.213,649,5,1,37.4,60.2,DCIM_EXPORT
DAL-02,2026-05-08T21:00:00,21,1692,539,54.45,storage_dense,25.6,1.36,366,4,4,40.26,34.05,DCIM_EXPORT
DAL-02,2026-05-08T22:00:00,22,1746,772,58.99,gpu_compute,18.2,1.47,616,0,5,77.91,45.5,DCIM_EXPORT
DAL-02,2026-05-08T23:00:00,23,941,1004,53.88,gpu_compute,22.7,1.77,775,4,10,99.64,81.91,DCIM_EXPORT
ATL-01,2026-05-08T00:00:00,0,1330,706,55.93,networking,24.1,1.356,595,0,5,17.05,41.77,DCIM_EXPORT
ATL-01,2026-05-08T01:00:00,1,1954,627,53.15,blade,18.4,1.271,322,5,7,51.65,55.73,DCIM_EXPORT
ATL-01,2026-05-08T02:00:00,2,1108,521,42.28,networking,20.4,1.568,635,2,8,44.02,65.55,DCIM_EXPORT
ATL-01,2026-05-08T03:00:00,3,1086,904,55.55,gpu_compute,23.3,1.647,644,5,2,62.42,69.23,DCIM_EXPORT
ATL-01,2026-05-08T04:00:00,4,1818,485,49.78,gpu_compute,20.3,1.649,350,0,9,30.73,58.16,DCIM_EXPORT
ATL-01,2026-05-08T05:00:00,5,1818,644,41.31,storage_dense,22.4,1.347,503,4,4,52.29,67.9,DCIM_EXPORT
ATL-01,2026-05-08T06:00:00,6,949,864,45.43,networking,24.9,1.558,672,0,5,12.13,79.13,DCIM_EXPORT
ATL-01,2026-05-08T07:00:00,7,1400,483,56.62,gpu_compute,21.6,1.543,470,5,7,22.36,64.87,DCIM_EXPORT
ATL-01,2026-05-08T08:00:00,8,936,573,40.88,gpu_compute,22.7,1.581,410,3,3,18.77,70.48,DCIM_EXPORT
ATL-01,2026-05-08T09:00:00,9,947,1115,74.38,gpu_compute,21.8,1.556,756,4,6,88.19,54.29,DCIM_EXPORT
ATL-01,2026-05-08T10:00:00,10,822,1007,69.16,standard_1U,26.0,1.73,483,1,5,79.13,83.41,DCIM_EXPORT
ATL-01,2026-05-08T11:00:00,11,1307,1174,75.6,gpu_compute,18.3,1.764,312,3,6,42.04,37.58,DCIM_EXPORT
ATL-01,2026-05-08T12:00:00,12,1514,880,71.85,standard_1U,26.6,1.701,390,0,2,26.69,73.21,DCIM_EXPORT
ATL-01,2026-05-08T13:00:00,13,1382,1371,78.84,standard_1U,19.9,1.524,746,5,3,87.89,49.29,DCIM_EXPORT
ATL-01,2026-05-08T14:00:00,14,1081,825,74.93,standard_1U,23.6,1.275,344,0,2,31.94,50.24,DCIM_EXPORT
ATL-01,2026-05-08T15:00:00,15,1979,844,78.05,storage_dense,27.0,1.782,249,1,4,87.61,41.51,DCIM_EXPORT
ATL-01,2026-05-08T16:00:00,16,1257,1425,72.01,blade,20.8,1.612,249,3,1,72.62,66.12,DCIM_EXPORT
ATL-01,2026-05-08T17:00:00,17,825,640,73.8,networking,22.4,1.674,561,4,1,96.17,40.14,DCIM_EXPORT
ATL-01,2026-05-08T18:00:00,18,1300,606,75.77,blade,21.3,1.27,793,4,4,14.44,53.86,DCIM_EXPORT
ATL-01,2026-05-08T19:00:00,19,1881,533,46.64,standard_1U,20.2,1.637,764,0,2,66.24,40.65,DCIM_EXPORT
ATL-01,2026-05-08T20:00:00,20,1088,683,41.2,gpu_compute,24.6,1.449,790,2,5,51.92,39.75,DCIM_EXPORT
ATL-01,2026-05-08T21:00:00,21,1774,350,40.38,gpu_compute,20.3,1.717,772,3,10,20.42,46.03,DCIM_EXPORT
ATL-01,2026-05-08T22:00:00,22,1641,925,59.15,standard_1U,18.6,1.622,708,1,3,57.05,84.76,DCIM_EXPORT
ATL-01,2026-05-08T23:00:00,23,897,883,59.98,storage_dense,26.0,1.799,260,5,5,94.31,79.83,DCIM_EXPORT
CHI-01,2026-05-08T00:00:00,0,1770,558,48.23,standard_1U,19.9,1.62,605,4,5,82.01,84.94,DCIM_EXPORT
CHI-01,2026-05-08T01:00:00,1,819,421,50.17,networking,26.7,1.685,213,5,8,58.55,38.56,DCIM_EXPORT
CHI-01,2026-05-08T02:00:00,2,1288,382,46.32,storage_dense,19.4,1.768,715,1,0,13.11,72.97,DCIM_EXPORT
CHI-01,2026-05-08T03:00:00,3,1920,848,42.6,storage_dense,25.1,1.627,719,4,9,13.38,78.06,DCIM_EXPORT
CHI-01,2026-05-08T04:00:00,4,1628,752,42.84,gpu_compute,21.0,1.792,794,4,6,31.97,54.9,DCIM_EXPORT
CHI-01,2026-05-08T05:00:00,5,1772,619,58.1,standard_1U,21.9,1.656,784,3,2,54.48,45.91,DCIM_EXPORT
CHI-01,2026-05-08T06:00:00,6,1760,666,50.04,networking,26.8,1.722,466,3,10,51.74,39.28,DCIM_EXPORT
CHI-01,2026-05-08T07:00:00,7,895,982,55.2,standard_1U,24.5,1.654,696,1,9,28.57,38.81,DCIM_EXPORT
CHI-01,2026-05-08T08:00:00,8,1978,615,47.41,networking,26.9,1.44,409,1,9,22.98,65.58,DCIM_EXPORT
CHI-01,2026-05-08T09:00:00,9,1021,1265,74.2,networking,20.0,1.684,311,4,9,25.98,79.04,DCIM_EXPORT
CHI-01,2026-05-08T10:00:00,10,1766,1134,70.03,networking,25.2,1.506,375,1,2,65.41,75.38,DCIM_EXPORT
CHI-01,2026-05-08T11:00:00,11,1703,719,78.62,gpu_compute,26.4,1.594,538,2,7,25.98,75.88,DCIM_EXPORT
CHI-01,2026-05-08T12:00:00,12,1952,943,67.91,blade,20.8,1.653,315,2,2,69.45,31.75,DCIM_EXPORT
CHI-01,2026-05-08T13:00:00,13,1679,661,69.46,standard_1U,19.7,1.6,611,2,7,19.24,37.63,DCIM_EXPORT
CHI-01,2026-05-08T14:00:00,14,1295,1152,77.75,gpu_compute,19.3,1.739,607,4,10,75.95,63.41,DCIM_EXPORT
CHI-01,2026-05-08T15:00:00,15,1496,852,75.27,standard_1U,25.9,1.318,289,4,3,42.8,52.11,DCIM_EXPORT
CHI-01,2026-05-08T16:00:00,16,1128,770,78.12,gpu_compute,22.7,1.59,549,2,4,51.78,65.38,DCIM_EXPORT
CHI-01,2026-05-08T17:00:00,17,1585,1368,71.85,blade,26.8,1.545,328,3,2,89.49,73.79,DCIM_EXPORT
CHI-01,2026-05-08T18:00:00,18,1114,1141,72.26,storage_dense,21.7,1.38,336,1,8,10.48,33.95,DCIM_EXPORT
CHI-01,2026-05-08T19:00:00,19,963,935,57.68,gpu_compute,18.8,1.6,667,4,1,21.58,37.37,DCIM_EXPORT
CHI-01,2026-05-08T20:00:00,20,1637,442,41.17,gpu_compute,19.8,1.774,628,3,9,73.53,53.35,DCIM_EXPORT
CHI-01,2026-05-08T21:00:00,21,1467,473,42.45,gpu_compute,23.5,1.248,539,4,9,48.96,50.85,DCIM_EXPORT
CHI-01,2026-05-08T22:00:00,22,1071,792,57.47,gpu_compute,23.0,1.273,590,1,4,32.84,39.38,DCIM_EXPORT
CHI-01,2026-05-08T23:00:00,23,847,483,41.58,standard_1U,18.6,1.597,506,0,0,59.73,31.36,DCIM_EXPORT
SEA-01,2026-05-08T00:00:00,0,1946,998,52.92,networking,22.3,1.724,576,2,0,94.21,32.52,DCIM_EXPORT
SEA-01,2026-05-08T01:00:00,1,1848,773,51.61,blade,26.5,1.693,653,4,0,62.27,81.47,DCIM_EXPORT
SEA-01,2026-05-08T02:00:00,2,858,502,52.31,standard_1U,21.9,1.405,554,2,1,28.53,70.99,DCIM_EXPORT
SEA-01,2026-05-08T03:00:00,3,1404,705,44.09,storage_dense,21.3,1.524,329,1,6,38.59,76.41,DCIM_EXPORT
SEA-01,2026-05-08T04:00:00,4,978,500,55.87,blade,24.1,1.464,800,1,4,81.72,33.51,DCIM_EXPORT
SEA-01,2026-05-08T05:00:00,5,1356,630,50.68,standard_1U,18.4,1.352,365,0,0,63.68,33.83,DCIM_EXPORT
SEA-01,2026-05-08T06:00:00,6,1742,987,49.98,blade,18.9,1.478,601,5,3,30.44,59.08,DCIM_EXPORT
SEA-01,2026-05-08T07:00:00,7,1638,591,48.1,gpu_compute,23.3,1.391,651,5,0,76.86,58.41,DCIM_EXPORT
SEA-01,2026-05-08T08:00:00,8,1373,597,56.92,gpu_compute,22.6,1.294,795,2,4,32.26,45.3,DCIM_EXPORT
SEA-01,2026-05-08T09:00:00,9,1132,1517,76.04,storage_dense,22.8,1.223,702,0,6,22.19,65.01,DCIM_EXPORT
SEA-01,2026-05-08T10:00:00,10,1507,1069,77.05,standard_1U,20.2,1.263,575,0,5,78.4,66.67,DCIM_EXPORT
SEA-01,2026-05-08T11:00:00,11,1816,915,77.56,networking,26.4,1.568,739,2,8,54.69,75.18,DCIM_EXPORT
SEA-01,2026-05-08T12:00:00,12,1138,1035,70.65,standard_1U,25.3,1.463,290,4,2,32.5,51.43,DCIM_EXPORT
SEA-01,2026-05-08T13:00:00,13,805,1081,66.77,storage_dense,20.6,1.324,428,4,6,79.7,47.23,DCIM_EXPORT
SEA-01,2026-05-08T14:00:00,14,1582,826,73.07,storage_dense,21.6,1.247,341,1,3,59.77,81.85,DCIM_EXPORT
SEA-01,2026-05-08T15:00:00,15,884,1150,78.18,standard_1U,19.5,1.33,504,1,3,30.59,68.81,DCIM_EXPORT
SEA-01,2026-05-08T16:00:00,16,1215,1177,75.07,standard_1U,25.8,1.212,630,5,1,15.02,59.49,DCIM_EXPORT
SEA-01,2026-05-08T17:00:00,17,1357,1244,68.5,networking,27.0,1.737,741,1,2,59.78,73.62,DCIM_EXPORT
SEA-01,2026-05-08T18:00:00,18,1484,746,66.2,networking,21.3,1.51,680,5,4,21.61,31.26,DCIM_EXPORT
SEA-01,2026-05-08T19:00:00,19,1214,961,56.61,networking,21.6,1.352,716,3,6,44.53,83.14,DCIM_EXPORT
SEA-01,2026-05-08T20:00:00,20,978,857,49.57,standard_1U,21.0,1.422,361,2,7,62.41,41.0,DCIM_EXPORT
SEA-01,2026-05-08T21:00:00,21,1793,735,54.17,gpu_compute,22.5,1.406,341,5,6,34.64,71.18,DCIM_EXPORT
SEA-01,2026-05-08T22:00:00,22,1038,709,54.54,storage_dense,23.8,1.741,460,2,7,74.82,67.71,DCIM_EXPORT
SEA-01,2026-05-08T23:00:00,23,820,945,59.76,storage_dense,20.5,1.451,353,4,2,72.62,78.84,DCIM_EXPORT
NYC-01,2026-05-08T00:00:00,0,1706,649,40.52,blade,19.0,1.345,628,3,7,75.36,48.43,DCIM_EXPORT
NYC-01,2026-05-08T01:00:00,1,1410,587,56.75,storage_dense,18.9,1.313,702,1,0,22.44,43.21,DCIM_EXPORT
NYC-01,2026-05-08T02:00:00,2,1905,1114,56.46,blade,21.8,1.492,667,4,4,25.62,76.48,DCIM_EXPORT
NYC-01,2026-05-08T03:00:00,3,1528,493,48.48,storage_dense,26.1,1.541,269,3,3,18.65,67.48,DCIM_EXPORT
NYC-01,2026-05-08T04:00:00,4,1079,541,57.21,gpu_compute,19.8,1.663,267,4,9,83.6,48.47,DCIM_EXPORT
NYC-01,2026-05-08T05:00:00,5,1930,497,42.56,gpu_compute,18.7,1.43,415,1,5,79.38,70.53,DCIM_EXPORT
NYC-01,2026-05-08T06:00:00,6,1633,954,50.75,networking,23.5,1.253,786,0,7,90.94,65.01,DCIM_EXPORT
NYC-01,2026-05-08T07:00:00,7,928,685,47.68,standard_1U,20.1,1.767,387,2,0,91.32,61.05,DCIM_EXPORT
NYC-01,2026-05-08T08:00:00,8,919,963,49.62,gpu_compute,22.9,1.372,448,5,10,31.81,73.98,DCIM_EXPORT
NYC-01,2026-05-08T09:00:00,9,1319,1195,76.46,standard_1U,24.7,1.519,235,4,6,73.45,83.86,DCIM_EXPORT
NYC-01,2026-05-08T10:00:00,10,1515,1021,68.85,blade,26.7,1.525,264,4,2,25.07,50.53,DCIM_EXPORT
NYC-01,2026-05-08T11:00:00,11,1037,986,72.63,storage_dense,20.4,1.433,526,0,7,79.85,69.39,DCIM_EXPORT
NYC-01,2026-05-08T12:00:00,12,1121,1441,73.83,storage_dense,26.7,1.308,715,2,0,83.27,30.97,DCIM_EXPORT
NYC-01,2026-05-08T13:00:00,13,1352,960,70.32,gpu_compute,23.4,1.651,663,0,9,55.92,55.46,DCIM_EXPORT
NYC-01,2026-05-08T14:00:00,14,1152,1406,72.56,standard_1U,25.0,1.797,351,2,8,92.74,52.84,DCIM_EXPORT
NYC-01,2026-05-08T15:00:00,15,1354,562,68.78,networking,20.3,1.55,676,5,6,43.78,49.14,DCIM_EXPORT
NYC-01,2026-05-08T16:00:00,16,886,1168,77.73,gpu_compute,23.6,1.543,230,5,9,69.66,52.74,DCIM_EXPORT
NYC-01,2026-05-08T17:00:00,17,1354,1164,78.19,standard_1U,24.5,1.583,534,0,6,58.86,49.61,DCIM_EXPORT
NYC-01,2026-05-08T18:00:00,18,1281,793,66.66,blade,18.6,1.303,557,1,7,64.73,79.84,DCIM_EXPORT
NYC-01,2026-05-08T19:00:00,19,1168,420,40.36,standard_1U,22.3,1.293,720,5,5,99.28,31.13,DCIM_EXPORT
NYC-01,2026-05-08T20:00:00,20,1585,695,42.39,networking,22.7,1.362,620,1,4,45.77,68.78,DCIM_EXPORT
NYC-01,2026-05-08T21:00:00,21,883,732,55.33,storage_dense,25.9,1.327,478,2,10,55.79,52.9,DCIM_EXPORT
NYC-01,2026-05-08T22:00:00,22,1812,865,51.1,storage_dense,19.0,1.458,650,4,9,48.49,34.6,DCIM_EXPORT
NYC-01,2026-05-08T23:00:00,23,1813,949,49.31,networking,20.4,1.71,325,4,4,99.79,70.27,DCIM_EXPORT
LAX-01,2026-05-08T00:00:00,0,1839,482,55.63,blade,19.2,1.458,703,5,8,24.69,57.38,DCIM_EXPORT
LAX-01,2026-05-08T01:00:00,1,1619,638,41.08,gpu_compute,19.5,1.797,670,1,3,49.96,66.3,DCIM_EXPORT
LAX-01,2026-05-08T02:00:00,2,1505,720,51.19,networking,20.7,1.301,675,5,9,93.46,52.18,DCIM_EXPORT
LAX-01,2026-05-08T03:00:00,3,1739,692,52.57,blade,21.4,1.335,703,2,9,71.99,64.47,DCIM_EXPORT
LAX-01,2026-05-08T04:00:00,4,1581,530,43.77,gpu_compute,19.4,1.761,435,1,2,31.59,74.52,DCIM_EXPORT
LAX-01,2026-05-08T05:00:00,5,1133,743,56.59,standard_1U,21.4,1.43,320,1,4,98.73,81.02,DCIM_EXPORT
LAX-01,2026-05-08T06:00:00,6,1955,1104,56.82,gpu_compute,26.0,1.332,580,4,3,82.84,58.94,DCIM_EXPORT
LAX-01,2026-05-08T07:00:00,7,1005,721,52.15,blade,25.4,1.283,387,1,3,17.0,50.58,DCIM_EXPORT
LAX-01,2026-05-08T08:00:00,8,878,761,41.66,standard_1U,19.7,1.725,696,1,0,68.0,70.94,DCIM_EXPORT
LAX-01,2026-05-08T09:00:00,9,1906,1058,67.4,gpu_compute,20.3,1.6,684,2,5,16.36,30.89,DCIM_EXPORT
LAX-01,2026-05-08T10:00:00,10,1073,605,72.75,networking,22.8,1.488,724,0,4,58.7,81.9,DCIM_EXPORT
LAX-01,2026-05-08T11:00:00,11,1208,1317,71.81,networking,20.3,1.228,450,2,9,43.61,75.32,DCIM_EXPORT
LAX-01,2026-05-08T12:00:00,12,1798,1237,78.5,blade,22.0,1.378,781,2,0,24.67,77.58,DCIM_EXPORT
LAX-01,2026-05-08T13:00:00,13,1141,830,74.32,standard_1U,18.2,1.346,783,1,4,30.61,44.15,DCIM_EXPORT
LAX-01,2026-05-08T14:00:00,14,1855,681,75.52,networking,26.8,1.311,345,1,0,70.05,66.47,DCIM_EXPORT
LAX-01,2026-05-08T15:00:00,15,1453,939,75.17,storage_dense,22.0,1.76,391,5,7,16.22,31.99,DCIM_EXPORT
LAX-01,2026-05-08T16:00:00,16,1411,978,73.49,networking,18.5,1.549,470,0,7,58.04,65.17,DCIM_EXPORT
LAX-01,2026-05-08T17:00:00,17,862,1067,76.01,gpu_compute,20.3,1.217,752,3,0,71.36,44.58,DCIM_EXPORT
LAX-01,2026-05-08T18:00:00,18,1120,926,76.54,networking,21.5,1.587,729,1,8,44.29,77.0,DCIM_EXPORT
LAX-01,2026-05-08T19:00:00,19,1258,590,50.11,storage_dense,18.5,1.661,683,3,5,78.78,76.0,DCIM_EXPORT
LAX-01,2026-05-08T20:00:00,20,1328,624,44.1,storage_dense,26.4,1.638,370,5,5,95.25,43.99,DCIM_EXPORT
LAX-01,2026-05-08T21:00:00,21,1178,410,45.83,standard_1U,20.2,1.422,378,0,3,61.22,69.3,DCIM_EXPORT
LAX-01,2026-05-08T22:00:00,22,1862,512,53.08,networking,23.8,1.695,503,0,10,82.69,49.89,DCIM_EXPORT
LAX-01,2026-05-08T23:00:00,23,1646,382,47.78,gpu_compute,18.1,1.582,377,1,9,40.12,77.0,DCIM_EXPORT
MIA-01,2026-05-08T00:00:00,0,1002,722,53.46,storage_dense,24.3,1.273,210,2,10,30.6,64.0,DCIM_EXPORT
MIA-01,2026-05-08T01:00:00,1,1451,544,45.04,gpu_compute,23.6,1.49,548,1,9,55.14,44.14,DCIM_EXPORT
MIA-01,2026-05-08T02:00:00,2,1382,639,51.68,standard_1U,25.0,1.583,780,1,2,65.17,83.78,DCIM_EXPORT
MIA-01,2026-05-08T03:00:00,3,1585,787,59.94,networking,23.0,1.374,620,5,7,63.18,41.91,DCIM_EXPORT
MIA-01,2026-05-08T04:00:00,4,906,498,58.87,networking,22.3,1.738,226,4,5,62.67,57.3,DCIM_EXPORT
MIA-01,2026-05-08T05:00:00,5,1953,857,44.46,gpu_compute,24.8,1.211,581,5,9,64.55,53.76,DCIM_EXPORT
MIA-01,2026-05-08T06:00:00,6,1067,1046,56.54,standard_1U,24.7,1.779,690,2,5,51.0,38.1,DCIM_EXPORT
MIA-01,2026-05-08T07:00:00,7,1056,465,51.86,storage_dense,19.5,1.678,784,0,5,30.88,72.05,DCIM_EXPORT
MIA-01,2026-05-08T08:00:00,8,865,678,58.55,blade,22.2,1.759,500,4,2,17.93,31.23,DCIM_EXPORT
MIA-01,2026-05-08T09:00:00,9,1059,1460,77.62,gpu_compute,26.7,1.411,733,4,4,67.66,64.48,DCIM_EXPORT
MIA-01,2026-05-08T10:00:00,10,1792,1001,65.29,storage_dense,21.2,1.729,490,1,6,82.74,41.32,DCIM_EXPORT
MIA-01,2026-05-08T11:00:00,11,1329,1129,72.04,storage_dense,23.7,1.44,432,3,9,83.59,60.96,DCIM_EXPORT
MIA-01,2026-05-08T12:00:00,12,1832,987,69.61,blade,26.3,1.271,388,4,7,82.45,47.47,DCIM_EXPORT
MIA-01,2026-05-08T13:00:00,13,1296,1184,69.8,blade,23.9,1.693,393,3,0,57.54,62.7,DCIM_EXPORT
MIA-01,2026-05-08T14:00:00,14,1520,778,75.83,gpu_compute,19.6,1.505,236,2,5,93.15,62.57,DCIM_EXPORT
MIA-01,2026-05-08T15:00:00,15,947,868,74.2,blade,26.8,1.251,252,4,0,63.88,44.64,DCIM_EXPORT
MIA-01,2026-05-08T16:00:00,16,1900,1373,72.02,gpu_compute,21.3,1.566,761,1,3,33.24,57.85,DCIM_EXPORT
MIA-01,2026-05-08T17:00:00,17,1590,968,67.82,gpu_compute,26.1,1.554,478,2,7,57.89,47.32,DCIM_EXPORT
MIA-01,2026-05-08T18:00:00,18,1756,1304,67.85,blade,21.0,1.24,419,0,2,95.65,49.43,DCIM_EXPORT
MIA-01,2026-05-08T19:00:00,19,1643,678,46.51,gpu_compute,22.4,1.722,263,4,10,53.77,84.5,DCIM_EXPORT
MIA-01,2026-05-08T20:00:00,20,1418,836,52.35,networking,19.1,1.577,755,4,2,63.76,77.43,DCIM_EXPORT
MIA-01,2026-05-08T21:00:00,21,1429,408,42.59,standard_1U,21.5,1.255,340,0,10,12.0,36.43,DCIM_EXPORT
MIA-01,2026-05-08T22:00:00,22,911,398,45.81,standard_1U,25.1,1.467,385,0,10,85.14,71.01,DCIM_EXPORT
MIA-01,2026-05-08T23:00:00,23,1747,524,43.61,networking,22.0,1.527,323,4,2,48.51,73.89,DCIM_EXPORT
DEN-01,2026-05-08T00:00:00,0,886,669,57.53,gpu_compute,22.8,1.368,490,1,8,20.45,56.3,DCIM_EXPORT
DEN-01,2026-05-08T01:00:00,1,1589,803,47.17,networking,21.6,1.415,476,3,4,77.71,72.34,DCIM_EXPORT
DEN-01,2026-05-08T02:00:00,2,1266,971,53.24,storage_dense,21.8,1.241,546,3,9,52.56,35.22,DCIM_EXPORT
DEN-01,2026-05-08T03:00:00,3,1046,555,49.39,networking,22.8,1.384,328,3,1,13.96,43.84,DCIM_EXPORT
DEN-01,2026-05-08T04:00:00,4,952,923,56.06,networking,19.7,1.498,481,1,0,86.08,48.02,DCIM_EXPORT
DEN-01,2026-05-08T05:00:00,5,1976,426,45.27,gpu_compute,26.8,1.228,384,2,0,95.16,42.0,DCIM_EXPORT
DEN-01,2026-05-08T06:00:00,6,844,690,44.87,standard_1U,22.2,1.749,596,3,1,63.02,80.25,DCIM_EXPORT
DEN-01,2026-05-08T07:00:00,7,1527,462,56.17,gpu_compute,22.6,1.69,341,0,7,65.92,31.87,DCIM_EXPORT
DEN-01,2026-05-08T08:00:00,8,1896,690,52.38,blade,26.2,1.503,702,3,0,37.32,74.59,DCIM_EXPORT
DEN-01,2026-05-08T09:00:00,9,1048,1067,71.96,networking,18.6,1.542,269,4,3,86.33,41.28,DCIM_EXPORT
