facility_id,report_timestamp,report_hour,total_rack_units,occupied_rack_units,server_utilization_pct,rack_type,cooling_temp_celsius,cooling_efficiency_pue,active_servers,failed_servers,maintenance_servers,network_throughput_gbps,network_utilization_pct,report_source
ATL-01,2026-05-06T04:00:00,4,1416,769,58.67,storage_dense,21.7,1.66,691,5,3,77.68,82.0,DCIM_EXPORT
ATL-01,2026-05-06T05:00:00,5,966,539,48.64,networking,20.6,1.689,749,0,1,83.7,30.47,DCIM_EXPORT
ATL-01,2026-05-06T06:00:00,6,1486,742,41.01,gpu_compute,19.2,1.352,537,1,1,68.9,36.74,DCIM_EXPORT
ATL-01,2026-05-06T07:00:00,7,1945,598,48.08,gpu_compute,26.8,1.431,304,1,6,11.86,80.17,DCIM_EXPORT
ATL-01,2026-05-06T08:00:00,8,1737,1003,59.47,standard_1U,21.1,1.224,448,1,6,45.5,83.9,DCIM_EXPORT
ATL-01,2026-05-06T09:00:00,9,1033,867,70.94,gpu_compute,26.3,1.334,729,2,3,16.31,46.63,DCIM_EXPORT
ATL-01,2026-05-06T10:00:00,10,1050,1131,69.4,blade,23.0,1.772,604,2,10,71.65,60.72,DCIM_EXPORT
ATL-01,2026-05-06T11:00:00,11,1526,593,70.18,storage_dense,22.2,1.399,500,0,6,57.46,40.64,DCIM_EXPORT
ATL-01,2026-05-06T12:00:00,12,1193,986,69.51,networking,26.5,1.496,688,2,2,94.29,48.37,DCIM_EXPORT
ATL-01,2026-05-06T13:00:00,13,1590,1185,73.25,networking,21.2,1.212,366,3,8,28.99,34.9,DCIM_EXPORT
ATL-01,2026-05-06T14:00:00,14,1935,794,66.36,gpu_compute,25.9,1.752,693,4,8,73.15,38.12,DCIM_EXPORT
ATL-01,2026-05-06T15:00:00,15,1639,619,69.57,gpu_compute,18.5,1.313,375,0,3,23.42,55.5,DCIM_EXPORT
ATL-01,2026-05-06T16:00:00,16,1424,628,70.53,gpu_compute,24.8,1.397,230,1,0,70.75,42.92,DCIM_EXPORT
ATL-01,2026-05-06T17:00:00,17,1267,1260,67.78,gpu_compute,21.0,1.594,676,2,7,82.88,73.56,DCIM_EXPORT
ATL-01,2026-05-06T18:00:00,18,1310,1251,66.0,networking,23.8,1.232,519,0,5,46.68,65.43,DCIM_EXPORT
ATL-01,2026-05-06T19:00:00,19,1389,674,57.74,networking,19.3,1.381,253,4,0,34.65,71.81,DCIM_EXPORT
ATL-01,2026-05-06T20:00:00,20,1166,667,58.06,gpu_compute,20.2,1.703,581,3,8,90.68,63.51,DCIM_EXPORT
ATL-01,2026-05-06T21:00:00,21,1747,768,52.86,storage_dense,19.7,1.335,565,2,9,74.45,35.35,DCIM_EXPORT
ATL-01,2026-05-06T22:00:00,22,1260,762,42.99,blade,22.5,1.516,218,3,9,40.69,60.41,DCIM_EXPORT
ATL-01,2026-05-06T23:00:00,23,1946,883,55.85,blade,18.6,1.459,261,1,10,66.13,74.63,DCIM_EXPORT
CHI-01,2026-05-06T00:00:00,0,1285,543,50.96,gpu_compute,23.0,1.676,681,2,1,94.84,63.37,DCIM_EXPORT
CHI-01,2026-05-06T01:00:00,1,1685,816,47.92,networking,24.5,1.277,752,3,8,71.25,45.68,DCIM_EXPORT
CHI-01,2026-05-06T02:00:00,2,1606,356,40.98,networking,21.1,1.655,427,4,3,20.18,47.51,DCIM_EXPORT
CHI-01,2026-05-06T03:00:00,3,1653,673,41.55,standard_1U,23.3,1.272,488,5,9,66.21,61.95,DCIM_EXPORT
CHI-01,2026-05-06T04:00:00,4,1835,632,45.69,blade,24.3,1.218,352,1,8,32.98,42.42,DCIM_EXPORT
CHI-01,2026-05-06T05:00:00,5,1770,564,47.24,standard_1U,25.3,1.633,381,5,2,34.24,56.43,DCIM_EXPORT
CHI-01,2026-05-06T06:00:00,6,1386,509,54.31,networking,25.8,1.627,364,4,1,29.17,30.2,DCIM_EXPORT
CHI-01,2026-05-06T07:00:00,7,1514,533,54.36,gpu_compute,18.8,1.544,233,5,2,74.01,60.93,DCIM_EXPORT
CHI-01,2026-05-06T08:00:00,8,1210,646,50.31,networking,19.3,1.78,260,1,1,77.91,56.69,DCIM_EXPORT
CHI-01,2026-05-06T09:00:00,9,811,656,79.01,standard_1U,18.4,1.627,296,4,4,36.03,36.09,DCIM_EXPORT
CHI-01,2026-05-06T10:00:00,10,1757,1169,70.27,storage_dense,18.9,1.282,231,0,8,42.22,49.5,DCIM_EXPORT
CHI-01,2026-05-06T11:00:00,11,1985,1049,76.8,standard_1U,22.7,1.63,223,3,2,73.85,70.77,DCIM_EXPORT
CHI-01,2026-05-06T12:00:00,12,823,827,72.35,blade,25.0,1.361,308,0,1,41.81,45.05,DCIM_EXPORT
CHI-01,2026-05-06T13:00:00,13,1975,681,65.34,blade,20.0,1.775,642,1,10,96.07,75.71,DCIM_EXPORT
CHI-01,2026-05-06T14:00:00,14,1644,1331,73.97,blade,24.6,1.595,719,0,9,22.14,38.72,DCIM_EXPORT
CHI-01,2026-05-06T15:00:00,15,881,855,66.76,gpu_compute,21.8,1.205,670,2,4,45.3,40.19,DCIM_EXPORT
CHI-01,2026-05-06T16:00:00,16,1931,743,66.22,storage_dense,25.4,1.223,452,1,1,45.12,64.95,DCIM_EXPORT
CHI-01,2026-05-06T17:00:00,17,1538,938,75.65,blade,19.1,1.735,423,5,5,90.84,74.37,DCIM_EXPORT
CHI-01,2026-05-06T18:00:00,18,1276,709,67.02,networking,26.6,1.311,375,5,4,43.33,60.5,DCIM_EXPORT
CHI-01,2026-05-06T19:00:00,19,1193,951,52.49,storage_dense,22.8,1.65,719,3,9,32.85,73.23,DCIM_EXPORT
CHI-01,2026-05-06T20:00:00,20,1756,473,50.87,gpu_compute,25.5,1.276,648,0,5,42.06,37.17,DCIM_EXPORT
CHI-01,2026-05-06T21:00:00,21,902,667,40.25,gpu_compute,21.2,1.576,312,3,2,97.31,81.16,DCIM_EXPORT
CHI-01,2026-05-06T22:00:00,22,1717,861,46.67,storage_dense,25.0,1.574,347,5,4,78.62,38.99,DCIM_EXPORT
CHI-01,2026-05-06T23:00:00,23,981,733,45.37,gpu_compute,19.0,1.775,508,2,7,68.61,71.1,DCIM_EXPORT
SEA-01,2026-05-06T00:00:00,0,1284,905,46.42,networking,24.3,1.787,571,2,0,71.9,61.21,DCIM_EXPORT
SEA-01,2026-05-06T01:00:00,1,1959,457,42.96,gpu_compute,23.6,1.604,315,5,2,59.73,66.6,DCIM_EXPORT
SEA-01,2026-05-06T02:00:00,2,1283,675,46.09,networking,26.7,1.299,247,3,4,26.74,71.93,DCIM_EXPORT
SEA-01,2026-05-06T03:00:00,3,1844,784,55.16,networking,21.4,1.566,395,0,5,59.12,55.81,DCIM_EXPORT
SEA-01,2026-05-06T04:00:00,4,1174,473,56.66,storage_dense,20.2,1.562,349,4,3,37.03,50.49,DCIM_EXPORT
SEA-01,2026-05-06T05:00:00,5,1601,1009,54.75,blade,26.3,1.57,704,2,1,93.61,54.66,DCIM_EXPORT
SEA-01,2026-05-06T06:00:00,6,1579,727,48.38,gpu_compute,22.5,1.389,515,3,3,73.91,32.43,DCIM_EXPORT
SEA-01,2026-05-06T07:00:00,7,1275,869,58.68,gpu_compute,22.7,1.606,595,1,1,63.98,35.33,DCIM_EXPORT
SEA-01,2026-05-06T08:00:00,8,1656,851,56.3,standard_1U,21.6,1.462,451,3,9,95.61,67.1,DCIM_EXPORT
SEA-01,2026-05-06T09:00:00,9,1584,587,68.23,gpu_compute,18.2,1.745,774,5,8,48.01,36.2,DCIM_EXPORT
SEA-01,2026-05-06T10:00:00,10,1096,1223,65.31,storage_dense,23.4,1.336,487,0,2,31.22,53.44,DCIM_EXPORT
SEA-01,2026-05-06T11:00:00,11,1094,1207,66.61,networking,20.8,1.408,385,5,3,14.09,53.6,DCIM_EXPORT
SEA-01,2026-05-06T12:00:00,12,1777,954,78.61,standard_1U,21.1,1.522,336,4,9,52.74,47.36,DCIM_EXPORT
SEA-01,2026-05-06T13:00:00,13,842,1141,78.84,standard_1U,22.3,1.734,642,4,8,74.97,62.21,DCIM_EXPORT
SEA-01,2026-05-06T14:00:00,14,1904,739,71.75,storage_dense,21.4,1.504,204,1,5,67.83,77.37,DCIM_EXPORT
SEA-01,2026-05-06T15:00:00,15,1505,764,76.1,blade,19.0,1.312,285,2,5,60.07,52.87,DCIM_EXPORT
SEA-01,2026-05-06T16:00:00,16,1077,759,78.14,networking,19.4,1.688,338,1,9,33.45,84.5,DCIM_EXPORT
SEA-01,2026-05-06T17:00:00,17,846,857,75.79,storage_dense,21.4,1.398,322,5,4,98.89,72.27,DCIM_EXPORT
SEA-01,2026-05-06T18:00:00,18,1245,846,71.25,standard_1U,23.1,1.613,406,0,1,42.81,49.57,DCIM_EXPORT
SEA-01,2026-05-06T19:00:00,19,1591,817,48.74,standard_1U,18.3,1.224,384,2,9,52.24,54.48,DCIM_EXPORT
SEA-01,2026-05-06T20:00:00,20,1706,926,51.6,storage_dense,21.4,1.472,279,3,0,64.07,76.25,DCIM_EXPORT
SEA-01,2026-05-06T21:00:00,21,1748,626,48.6,gpu_compute,20.0,1.275,364,5,3,58.04,62.79,DCIM_EXPORT
SEA-01,2026-05-06T22:00:00,22,1380,560,40.14,standard_1U,23.8,1.709,518,1,6,99.69,42.85,DCIM_EXPORT
SEA-01,2026-05-06T23:00:00,23,852,583,59.95,gpu_compute,25.0,1.714,317,2,4,39.39,30.17,DCIM_EXPORT
NYC-01,2026-05-06T00:00:00,0,1006,617,40.19,storage_dense,24.4,1.587,329,3,5,76.21,81.54,DCIM_EXPORT
NYC-01,2026-05-06T01:00:00,1,884,527,58.34,standard_1U,20.7,1.589,386,4,5,65.86,67.72,DCIM_EXPORT
NYC-01,2026-05-06T02:00:00,2,860,668,54.35,standard_1U,23.7,1.732,418,5,4,44.74,44.05,DCIM_EXPORT
NYC-01,2026-05-06T03:00:00,3,903,765,54.06,gpu_compute,26.0,1.603,411,0,0,19.01,65.24,DCIM_EXPORT
NYC-01,2026-05-06T04:00:00,4,881,924,47.56,standard_1U,26.0,1.53,588,3,8,65.71,59.49,DCIM_EXPORT
NYC-01,2026-05-06T05:00:00,5,1768,876,54.37,blade,23.9,1.342,314,3,3,73.3,51.74,DCIM_EXPORT
NYC-01,2026-05-06T06:00:00,6,1025,594,43.33,storage_dense,22.1,1.292,515,1,8,45.91,74.56,DCIM_EXPORT
NYC-01,2026-05-06T07:00:00,7,1730,908,51.16,storage_dense,23.4,1.76,704,3,3,35.24,69.81,DCIM_EXPORT
NYC-01,2026-05-06T08:00:00,8,909,1013,55.09,networking,19.5,1.479,485,1,5,68.31,35.9,DCIM_EXPORT
NYC-01,2026-05-06T09:00:00,9,1765,1282,74.5,standard_1U,18.1,1.205,340,5,5,80.47,79.25,DCIM_EXPORT
NYC-01,2026-05-06T10:00:00,10,1935,779,77.15,standard_1U,26.8,1.221,667,3,10,91.87,35.64,DCIM_EXPORT
NYC-01,2026-05-06T11:00:00,11,845,1262,70.94,storage_dense,26.3,1.289,313,1,8,97.65,58.82,DCIM_EXPORT
NYC-01,2026-05-06T12:00:00,12,880,777,67.12,networking,24.0,1.327,586,5,0,19.02,79.58,DCIM_EXPORT
NYC-01,2026-05-06T13:00:00,13,1231,1208,75.11,storage_dense,19.3,1.597,665,1,10,83.74,71.78,DCIM_EXPORT
NYC-01,2026-05-06T14:00:00,14,1295,760,71.87,standard_1U,22.9,1.239,303,1,2,62.24,38.22,DCIM_EXPORT
NYC-01,2026-05-06T15:00:00,15,1350,612,74.21,standard_1U,23.8,1.537,342,2,9,86.79,68.53,DCIM_EXPORT
NYC-01,2026-05-06T16:00:00,16,943,875,75.19,blade,26.0,1.332,396,5,1,25.48,34.04,DCIM_EXPORT
NYC-01,2026-05-06T17:00:00,17,1850,640,78.95,storage_dense,20.0,1.708,736,5,9,83.21,56.73,DCIM_EXPORT
NYC-01,2026-05-06T18:00:00,18,1968,1479,78.63,networking,23.3,1.601,285,1,9,92.58,75.95,DCIM_EXPORT
NYC-01,2026-05-06T19:00:00,19,1760,532,41.25,storage_dense,25.8,1.749,369,2,0,36.85,44.69,DCIM_EXPORT
NYC-01,2026-05-06T20:00:00,20,1907,731,56.46,gpu_compute,21.3,1.574,792,3,5,70.68,33.89,DCIM_EXPORT
NYC-01,2026-05-06T21:00:00,21,1327,711,49.32,blade,22.3,1.748,683,4,0,31.81,69.33,DCIM_EXPORT
NYC-01,2026-05-06T22:00:00,22,1737,784,49.96,gpu_compute,23.9,1.535,768,1,9,17.4,38.43,DCIM_EXPORT
NYC-01,2026-05-06T23:00:00,23,1311,936,50.36,gpu_compute,21.7,1.276,728,5,7,79.21,56.1,DCIM_EXPORT
LAX-01,2026-05-06T00:00:00,0,1177,414,44.64,storage_dense,26.7,1.769,289,5,2,67.81,80.81,DCIM_EXPORT
LAX-01,2026-05-06T01:00:00,1,1752,678,40.82,blade,24.5,1.581,349,3,6,50.97,44.18,DCIM_EXPORT
LAX-01,2026-05-06T02:00:00,2,1597,678,54.92,storage_dense,19.9,1.273,448,2,4,12.31,66.88,DCIM_EXPORT
LAX-01,2026-05-06T03:00:00,3,1468,927,52.04,standard_1U,18.2,1.76,699,5,10,81.6,31.32,DCIM_EXPORT
LAX-01,2026-05-06T04:00:00,4,1485,875,51.82,networking,26.2,1.491,579,2,5,37.17,31.32,DCIM_EXPORT
LAX-01,2026-05-06T05:00:00,5,1498,802,40.49,storage_dense,23.0,1.632,414,5,3,74.87,62.58,DCIM_EXPORT
LAX-01,2026-05-06T06:00:00,6,1301,856,48.04,gpu_compute,19.5,1.348,348,1,10,11.85,46.11,DCIM_EXPORT
LAX-01,2026-05-06T07:00:00,7,1190,476,43.22,blade,19.6,1.49,727,1,7,84.56,50.5,DCIM_EXPORT
LAX-01,2026-05-06T08:00:00,8,1454,408,48.45,storage_dense,18.4,1.655,549,5,2,25.91,51.69,DCIM_EXPORT
LAX-01,2026-05-06T09:00:00,9,1463,863,71.75,gpu_compute,23.4,1.242,205,2,1,47.32,80.28,DCIM_EXPORT
LAX-01,2026-05-06T10:00:00,10,1509,764,79.61,gpu_compute,19.1,1.373,490,0,4,67.14,31.14,DCIM_EXPORT
LAX-01,2026-05-06T11:00:00,11,1295,1083,76.15,standard_1U,18.8,1.316,397,4,7,32.36,59.2,DCIM_EXPORT
LAX-01,2026-05-06T12:00:00,12,1958,962,70.51,storage_dense,22.9,1.226,332,5,10,28.89,33.73,DCIM_EXPORT
LAX-01,2026-05-06T13:00:00,13,856,1001,73.6,networking,26.3,1.344,378,0,3,96.81,48.5,DCIM_EXPORT
LAX-01,2026-05-06T14:00:00,14,1403,1004,74.82,networking,18.6,1.435,571,0,2,35.5,69.51,DCIM_EXPORT
LAX-01,2026-05-06T15:00:00,15,1456,705,76.74,standard_1U,23.4,1.737,464,0,0,77.0,60.66,DCIM_EXPORT
LAX-01,2026-05-06T16:00:00,16,1897,779,77.68,gpu_compute,20.7,1.603,332,2,8,45.0,64.24,DCIM_EXPORT
LAX-01,2026-05-06T17:00:00,17,1156,624,66.49,blade,18.3,1.467,750,3,5,73.08,83.88,DCIM_EXPORT
LAX-01,2026-05-06T18:00:00,18,1614,852,74.96,standard_1U,26.2,1.691,637,2,4,76.95,81.53,DCIM_EXPORT
LAX-01,2026-05-06T19:00:00,19,1173,1021,56.7,storage_dense,26.0,1.484,222,4,6,77.96,35.36,DCIM_EXPORT
LAX-01,2026-05-06T20:00:00,20,1619,599,53.43,blade,21.8,1.734,410,5,6,61.52,82.5,DCIM_EXPORT
LAX-01,2026-05-06T21:00:00,21,817,671,50.86,gpu_compute,26.6,1.587,417,0,8,88.92,49.55,DCIM_EXPORT
LAX-01,2026-05-06T22:00:00,22,1132,839,47.61,storage_dense,25.7,1.598,645,1,1,51.49,32.66,DCIM_EXPORT
LAX-01,2026-05-06T23:00:00,23,1846,672,54.29,storage_dense,25.0,1.352,318,4,0,81.62,41.39,DCIM_EXPORT
MIA-01,2026-05-06T00:00:00,0,1298,930,47.22,storage_dense,25.1,1.404,537,0,2,88.69,84.95,DCIM_EXPORT
MIA-01,2026-05-06T01:00:00,1,881,936,54.67,storage_dense,19.0,1.552,604,1,4,69.22,71.92,DCIM_EXPORT
MIA-01,2026-05-06T02:00:00,2,1688,1086,54.91,blade,25.4,1.624,607,3,6,13.18,43.82,DCIM_EXPORT
MIA-01,2026-05-06T03:00:00,3,1016,354,40.75,storage_dense,22.0,1.394,586,3,0,62.22,51.85,DCIM_EXPORT
MIA-01,2026-05-06T04:00:00,4,1499,798,44.27,networking,26.3,1.723,759,1,6,27.97,31.61,DCIM_EXPORT
MIA-01,2026-05-06T05:00:00,5,1131,771,40.88,standard_1U,24.1,1.742,354,4,4,85.58,83.55,DCIM_EXPORT
MIA-01,2026-05-06T06:00:00,6,1743,369,41.81,networking,26.5,1.403,377,1,2,61.66,77.17,DCIM_EXPORT
MIA-01,2026-05-06T07:00:00,7,1784,913,54.54,standard_1U,23.7,1.291,236,3,0,38.45,66.76,DCIM_EXPORT
MIA-01,2026-05-06T08:00:00,8,1879,461,45.29,standard_1U,18.6,1.322,471,0,5,94.88,62.17,DCIM_EXPORT
MIA-01,2026-05-06T09:00:00,9,1037,1324,78.86,standard_1U,21.1,1.56,596,4,5,45.78,63.24,DCIM_EXPORT
MIA-01,2026-05-06T10:00:00,10,1272,652,73.61,networking,26.8,1.769,212,0,6,57.93,47.37,DCIM_EXPORT
MIA-01,2026-05-06T11:00:00,11,1312,1103,70.73,networking,23.5,1.312,594,1,6,22.11,83.79,DCIM_EXPORT
MIA-01,2026-05-06T12:00:00,12,1526,1480,79.79,gpu_compute,18.7,1.388,212,1,1,79.92,81.17,DCIM_EXPORT
MIA-01,2026-05-06T13:00:00,13,1770,1062,77.09,blade,22.7,1.422,247,2,9,57.86,49.49,DCIM_EXPORT
MIA-01,2026-05-06T14:00:00,14,1952,1239,79.45,standard_1U,20.4,1.591,678,0,3,50.9,69.63,DCIM_EXPORT
MIA-01,2026-05-06T15:00:00,15,1304,886,68.72,networking,21.7,1.48,700,1,3,44.55,75.77,DCIM_EXPORT
MIA-01,2026-05-06T16:00:00,16,1444,673,65.01,storage_dense,19.4,1.506,370,1,2,31.33,84.7,DCIM_EXPORT
MIA-01,2026-05-06T17:00:00,17,1228,1428,72.4,gpu_compute,21.3,1.706,464,0,2,19.76,70.18,DCIM_EXPORT
MIA-01,2026-05-06T18:00:00,18,1311,1052,74.89,networking,18.6,1.44,655,5,3,78.23,59.01,DCIM_EXPORT
MIA-01,2026-05-06T19:00:00,19,835,623,49.64,gpu_compute,22.1,1.49,565,3,5,81.47,70.75,DCIM_EXPORT
MIA-01,2026-05-06T20:00:00,20,1805,1016,57.1,standard_1U,24.7,1.432,533,4,3,91.31,73.03,DCIM_EXPORT
MIA-01,2026-05-06T21:00:00,21,1887,400,46.85,standard_1U,19.6,1.761,456,0,6,15.76,64.2,DCIM_EXPORT
MIA-01,2026-05-06T22:00:00,22,1215,870,50.85,networking,23.0,1.435,315,1,8,33.03,78.97,DCIM_EXPORT
MIA-01,2026-05-06T23:00:00,23,1592,781,41.04,storage_dense,22.0,1.461,575,3,7,93.07,84.2,DCIM_EXPORT
DEN-01,2026-05-06T00:00:00,0,1743,682,52.9,networking,26.3,1.31,656,3,0,57.32,84.29,DCIM_EXPORT
DEN-01,2026-05-06T01:00:00,1,1274,561,55.39,storage_dense,18.5,1.442,477,4,7,85.35,55.78,DCIM_EXPORT
DEN-01,2026-05-06T02:00:00,2,1049,383,42.42,standard_1U,25.2,1.667,638,2,4,49.77,82.17,DCIM_EXPORT
DEN-01,2026-05-06T03:00:00,3,887,728,58.75,blade,21.3,1.631,241,0,2,15.7,36.28,DCIM_EXPORT
DEN-01,2026-05-06T04:00:00,4,1440,613,48.62,standard_1U,24.6,1.388,343,4,7,67.95,43.8,DCIM_EXPORT
DEN-01,2026-05-06T05:00:00,5,1060,828,42.09,gpu_compute,24.4,1.761,686,4,10,31.48,31.31,DCIM_EXPORT
DEN-01,2026-05-06T06:00:00,6,1702,569,47.14,networking,20.8,1.704,399,4,4,85.41,84.86,DCIM_EXPORT
DEN-01,2026-05-06T07:00:00,7,998,541,44.96,gpu_compute,18.5,1.715,508,3,2,83.47,60.66,DCIM_EXPORT
DEN-01,2026-05-06T08:00:00,8,978,472,48.44,networking,20.0,1.699,506,1,3,49.31,37.99,DCIM_EXPORT
